Drug,COADREAD,LUSC,HNSC,STAD,KIRC,UCEC,BRCA,LIHC,CESC,LUAD,ESCA,PRAD,GBM,SKCM,BLCA,LGG,UCS
OC000459,0.6408652118610445,0.7363013782611717,0.7829916731828508,0.7976728285542699,0.6890386326969649,0.8000197063207528,0.4786053262024682,0.7284080283400672,0.8008256144190948,0.7292639024840386,0.7781922235507243,0.33813120585726775,0.752447188106542,0.7863478432165378,0.5478164649898539,0.7793206765101874,0.7649831429611174
CHEMBL164138,0.01645469252289011,0.7531523866893757,0.36629242792739974,0.15300623250448825,0.4591440228428781,0.5859946955674895,0.6560440981157633,0.4312152134012466,0.3031454047709201,0.16498762091666463,0.2635610802535665,0.1431198982044965,0.030198361868250326,0.2965618452516584,0.5453951766331073,0.6517386233981393,0.47565242134430713
TORCETRAPIB,0.6349983970256194,0.5525920274287929,0.5755875610528162,0.6778707241460624,0.6562468316317012,0.4473399021365505,0.6710728635928902,0.4080918258445331,0.6525174440183266,0.6932049202303742,0.6657034115167167,0.5314890623226076,0.6516809611875939,0.37912425634127145,0.703155728293291,0.6831896710566283,0.6612866484998782
POZANICLINE,0.5508698663628465,0.8022108262614456,0.6721652142457245,0.5426360311850373,0.4700316143113085,0.5595419558041229,0.9247980920052852,0.5471340317916277,0.872386039382673,0.5449565891351865,0.7248898324023452,0.5465653481748973,0.775116637250449,0.5478952107634293,0.5573059137487332,0.5281041912188628,0.7253067254549542
4-[5-(2-CARBOXY-1-FORMYL-ETHYLCARBAMOYL)-PYRIDIN-3-YL]-BENZOIC ACID,0.5423304665794827,0.30131918053373447,0.5350648735906749,0.5710492176384909,0.6020742225865006,0.6698614820467005,0.6152217194077768,0.5386977158712456,0.45874375670301043,0.6783667651611994,0.6558090295155429,0.4676502800535514,0.4653829968821915,0.5821537972422448,0.5487353192285482,0.1454561772602052,0.3710575354020238
CHEMBL194764,0.7641680724414901,0.8175953764008499,0.8765646482563683,0.30477998949379653,0.6700582249984323,0.8879322114824935,0.6855396554472071,0.276656987247779,0.5777712924497354,0.7432779664413801,0.6784374154487602,0.7392043210428165,0.764989135240209,0.541959878282848,0.3699901852268734,0.5413918060853269,0.7235599350973702
CHEMBL361078,0.6535452624863792,0.5571821624291394,0.7926477171972941,0.6943948585098471,0.7499464904399413,0.6199239921089303,0.7963175512652312,0.5809070992607955,0.683060164834132,0.7798110358915262,0.5787088706220975,0.726848764059869,0.7657896012173773,0.6136068376284135,0.8211943141716295,0.8070945634092186,0.7506324371705106
5Z-7-OXOZEAENOL,5.517349107014108e-09,7.867529310405112e-06,2.8080351476274563e-06,8.128071833200504e-05,1.2351920178811e-08,0.001867956475047859,0.0010924067550901406,0.00012340529377296498,4.8195938395730235e-06,4.790974569712517e-18,6.211927852352649e-08,2.9593945799448382e-24,4.733859485236065e-10,1.5343824996171295e-09,0.0014962005151648895,1.6840094699059842e-08,4.920202954912643e-07
VILANTEROL (TRIFENATATE),0.5336295762110602,0.58833055593634,0.637186034770804,0.5837696257336153,0.6965568719134935,0.543331111696525,0.7124929692674224,0.7793162287712034,0.7392496861070439,0.7243504606882353,0.729919016325015,0.7163866037678355,0.721267262335609,0.570280793690355,0.5449350231493597,0.7308455340334116,0.7314694798627894
TERT-BUTYL 4-({[4-(BUT-2-YN-1-YLAMINO)PHENYL]SULFONYL}METHYL)-4-[(HYDROXYAMINO)CARBONYL]PIPERIDINE-1-CARBOXYLATE,0.743983257387389,0.7581421675684241,0.7401748280931602,0.7825663739639364,0.6376137277517644,0.545331824381593,0.8214170669062081,0.6910916821368649,0.7946664021386449,0.7238794145604267,0.38973425156862357,0.7332003107791413,0.13383902026744693,0.7931508894429531,0.8243364284065264,0.7743128987936951,0.6713191153105974
QUISINOSTAT,0.02228976429234323,0.5326732054010133,0.555981148098472,0.5610653650761058,0.550016236771498,0.6034058941527788,0.5257042450786931,0.5819211116857944,0.03270791572753949,0.2435930829314542,0.5206537268551676,0.5283319680188662,0.5604882817583193,0.5607049997937897,0.5474871912381919,0.5706657009351956,0.5515549834013953
2-THIAZOLEETHANAMINE,0.7134709000164351,0.7311209528058861,0.7811790273369963,0.7595242584298353,0.7715535933448016,0.838542489267601,0.6784709947094774,0.6214171411581366,0.6479907925168626,0.6984609475812931,0.6028141214617517,0.8142200679048208,0.8323931971462308,0.27378490298186553,0.5516589641495601,0.7590035481285171,0.6655980711924039
PROMETHAZINE,0.43741241982107154,0.5654073767254555,0.5680164231644667,0.5220771214206126,0.5700280997507666,0.5541018324118852,0.577433795848974,0.5235595947056124,0.5385512153802112,0.5312682471364867,0.2902066485692938,0.24236716133080471,0.5425236411969284,0.5222217852244617,0.5759632674412944,0.3774218052875868,0.5506222469320126
(S)-CPW 399,0.4145756412799146,0.8026120164450945,0.4341141858858041,0.8442600157297686,0.8165144690988219,0.754694996943855,0.7405484897467893,0.5433787282668753,0.8451405344034482,0.8071370747367954,0.8019878559467537,0.8014725732361987,0.8294874426888408,0.865434845394037,0.5339590630698486,0.8457615926835207,0.2319624455065588
PARICALCITOL,0.6295570662913186,0.6875340765455838,0.7717033162274971,0.6664122512387665,0.7043928465747142,0.5529292316956622,0.7239255764816708,0.811485304608687,0.6999902400735233,0.3781299769112881,0.8145207425421113,0.7812033519087243,0.0994858111732953,0.6198249554257991,0.5236325269838197,0.7342221000176103,0.503181735540902
LEMBOREXANT,0.7782863910366296,0.777136330479586,0.6915591122694411,0.5467222343380669,0.798367929994154,0.7422385064188769,0.864640762869827,0.5440271450594635,0.49648070421000273,0.7226486752168368,0.8549515319649588,0.8923846925828287,0.8643802603613704,0.7902439599879909,0.8423740689269719,0.9044667654991716,0.8365035193046613
HYPOGLAUCIN A,0.31329517119581807,0.7270739947701286,0.6261298947413609,0.7218987629728375,0.5843300708526044,0.7282292394320546,0.4136791567756871,0.573369519949659,0.52838030517637,0.43822008235409465,0.6464283333949833,0.3107616146471516,0.7035232754557695,0.7539074708476823,0.7475997541466397,0.5158323007941819,0.6759152615745093
LANSOPRAZOLE,0.9335182119259966,0.5507594784552565,0.5469854852996181,0.5410877966576367,0.5875070405766002,0.5845291899747946,0.5720105260862325,0.5476735106205989,0.5567094865192579,0.5440531359216957,0.9707577150150771,0.8408559104518516,0.5409450238606953,0.5376657668697474,0.5482881110173614,0.5453901193161831,0.5514490192714492
AZD-4877,0.8246332898743304,0.31401324362148186,0.5242394494993075,0.8322827076720609,0.5375053006856517,0.7968357496804053,0.8041804401949642,0.8223526579832846,0.5167562856922759,0.21368389217892625,0.28800992368502554,0.20804273388936417,0.7674277615120191,0.6679062141679661,0.6032949181621162,0.5337475927044155,0.7334102666626087
4-METHOXYBENZENESULFINATE,0.867974824966052,0.7467999153726659,0.5503501015319426,0.5336246850695116,0.838358811184216,0.5577321703320345,0.9393349178216498,0.8119624247287405,0.89806993401683,0.6762733712577608,0.4141060946906405,0.8875414921717591,0.5017501804422908,0.7563538243941126,0.8568215137160629,0.8829640904454503,0.8742891642213981
METHYSERGIDE MALEATE,0.48904363299763187,0.7428461086975516,0.537110454635091,0.20609317679885897,0.5913930362911952,0.5418657021637445,0.5246158088973231,0.5306600564777473,0.5090891754418672,0.5452484765690504,0.5280998265127251,0.628124761394964,0.7133749372941633,0.846395250054469,0.5415452063223507,0.21617336866666736,0.4997292923580861
KN-62,0.6325436133234217,0.8265549277844304,0.8348020647812655,0.5384965789018744,0.8082442318817107,0.7955458999007361,0.875071593268466,0.6847626987094961,0.8616774697986792,0.6603771287251075,0.8464022321508922,0.8183074272335201,0.5920772527108566,0.4413982048705946,0.772116536456102,0.8626121888103743,0.8093731254327732
FLAVOXATE HYDROCHLORIDE,0.5383071045625866,0.5664797556446709,0.5856622289459036,0.5668693019581884,0.545297452145886,0.5798239656007003,0.5856044266484289,0.5880280437621901,0.555076032422146,0.5557836487010922,0.5801968270845632,0.5429372508315515,0.5698982861929245,0.5807826013199913,0.5743704581955642,0.5751290756987938,0.5643414050329542
2-[4-(4-PYRIDIN-4-YL-2H-PYRAZOL-3-YL)-PHENOXYMETHYL]-QUINOLINE,0.5211783717048499,0.46350373389019117,0.7512141518685523,0.7310740220440889,0.10451270554399894,0.07134617980858006,0.09009751302563213,0.339805317112441,0.08697857206167503,0.3495014985901501,0.6474577249178545,0.6394491757479907,0.6696383688252017,0.3854629600984808,0.479989746007161,0.42082575164252156,0.019148367527971
NMS-1286937,0.5589923357894292,0.671514372717995,0.7285493156322318,0.5397712150313623,0.6188632144481175,0.5539305784319231,0.06302143125887694,0.5616104674554288,0.7622140242584559,0.5408657038944338,0.7812431274151701,0.542045589576085,0.6771799672110415,0.5550481589191852,0.5705176347394368,0.5405987923468769,0.7156624003050105
HE-NECA,0.561743410435881,0.7454502808969049,0.5558702550508298,0.5641580469319775,0.7172468543964952,0.7646638410003219,0.25025468755941044,0.46867035332716295,0.6165758938519067,0.30952332714965153,0.7271224839271367,0.5601872797324615,0.3086681662890474,0.8178646292170424,0.7365914882338931,0.5619261527240683,0.5972439448621772
GW2433,0.24364838139146833,0.14623738298857847,0.07870928224490797,0.5843352824057283,0.0005265843124360233,0.35169298761975465,0.6068865448731262,0.05072962105987011,0.5446620235294698,0.30642225583652294,0.09310447824949908,0.37595972860180793,0.4825102620720248,0.15650246322868533,0.35385154831280663,0.5334933696278066,0.3888985465082272
